IDCarga,IDAtracacao,Origem,Destino,CDMercadoria,Tipo Operação da Carga,Carga Geral Acondicionamento,ConteinerEstado,Tipo Navegação,FlagAutorizacao,FlagCabotagem,FlagCabotagemMovimentacao,FlagConteinerTamanho,FlagLongoCurso,FlagMCOperacaoCarga,FlagOffshore,FlagTransporteViaInterioir,Percurso Transporte em vias Interiores,Percurso Transporte Interiores,STNaturezaCarga,STSH2,STSH4,Natureza da Carga,Sentido,TEU,QTCarga,VLPesoCargaBruta,Ano
31075432,1233916,RU006,BRSSZ,3102,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Compartilhado,Granel Sólido,Desembarcados,0,0,"2144,276",2022
31075433,1233916,RU006,BRSSZ,3102,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Compartilhado,Granel Sólido,Desembarcados,0,0,"4057,778",2022
31075434,1233916,RU006,BRSSZ,3102,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Compartilhado,Granel Sólido,Desembarcados,0,0,"2596,208",2022
31075435,1233916,RU006,BRSSZ,3102,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Compartilhado,Granel Sólido,Desembarcados,0,0,"1817,346",2022
31075436,1233916,RU006,BRSSZ,3102,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Compartilhado,Granel Sólido,Desembarcados,0,0,"9519,431",2022
31075437,1233916,RU006,BRSSZ,3102,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Compartilhado,Granel Sólido,Desembarcados,0,0,"961,559",2022
31075438,1233916,RU006,BRSSZ,3102,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Compartilhado,Granel Sólido,Desembarcados,0,0,"6057,82",2022
31075439,1233916,RU006,BRSSZ,3102,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Compartilhado,Granel Sólido,Desembarcados,0,0,"7307,846",2022
31075440,1233916,RU006,BRSSZ,3102,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Compartilhado,Granel Sólido,Desembarcados,0,0,"2801,982",2022
31075441,1233916,RU006,BRSSZ,3102,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Compartilhado,Granel Sólido,Desembarcados,0,0,"1826,961",2022
31075442,1233916,RU006,BRSSZ,3102,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Compartilhado,Granel Sólido,Desembarcados,0,0,"8654,028",2022
31075443,1233916,RU006,BRSSZ,3104,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Compartilhado,Granel Sólido,Desembarcados,0,0,"4960,797",2022
31075444,1233916,RU006,BRSSZ,3104,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Compartilhado,Granel Sólido,Desembarcados,0,0,"3343,577",2022
31075445,1233916,RU006,BRSSZ,3104,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Compartilhado,Granel Sólido,Desembarcados,0,0,"2609,379",2022
31075446,1233916,RU006,BRSSZ,3105,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Compartilhado,Granel Sólido,Desembarcados,0,0,"1177,178",2022
31075447,1233916,RU006,BRSSZ,3105,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Compartilhado,Granel Sólido,Desembarcados,0,0,"1181,787",2022
31075448,1233916,RU006,BRSSZ,3105,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Compartilhado,Granel Sólido,Desembarcados,0,0,"5908,936",2022
31075449,1233916,RU006,BRSSZ,3105,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Compartilhado,Granel Sólido,Desembarcados,0,0,"4140,864",2022
31171011,1236915,RULED,BRSSZ,3104,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"14199,79",2022
31171062,1236944,RU006,BRSSZ,3105,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"428,357",2022
31171063,1236944,RU006,BRSSZ,3105,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"428,49",2022
31171064,1236944,RU006,BRSSZ,3105,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"672,943",2022
31171065,1236944,RU006,BRSSZ,3105,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"514,188",2022
31171066,1236944,RU006,BRSSZ,3105,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"342,792",2022
31171067,1236944,RU006,BRSSZ,3105,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"633,736",2022
31171068,1236944,RU006,BRSSZ,3105,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"312,583",2022
31171069,1236944,RU006,BRSSZ,3105,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"437,522",2022
31197021,1239565,RULED,BRSSZ,45G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,2,1,"26,23",2022
31197971,1239565,RULED,BRSSZ,22T0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,1,1,"23,48",2022
31198862,1239571,RULED,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,72,72,1800,2022
31198863,1239571,RULED,BRSSZ,45G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,48,24,"767,92",2022
31198864,1239571,RULED,BRSSZ,45R1,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,6,3,"93,1",2022
31198914,1239571,RULED,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,61,61,1525,2022
31198915,1239571,RULED,BRSSZ,45G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,222,111,"3640,955",2022
31198916,1239571,RULED,BRSSZ,45G1,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,12,6,"192,82",2022
31198917,1239571,RULED,BRSSZ,45R1,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,98,49,"1623,3",2022
31198968,1239571,RULED,BRSSZ,45G0,Baldeação de Carga Estrangeira de Passagem,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,42,21,"690,29",2022
31198969,1239571,RULED,BRSSZ,45R1,Baldeação de Carga Estrangeira de Passagem,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,8,4,"131,74",2022
31214775,1239632,UAODS,BRSSZ,42G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,4,2,"59,525",2022
31215455,1239633,UAODS,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,10,10,"290,412",2022
31215607,1239633,RULED,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,52,26,"904,02",2022
31217169,1239636,RULED,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,5,5,"148,175",2022
31217181,1239636,RULED,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,7,7,"154,275",2022
31217182,1239636,RULED,BRSSZ,42G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,24,12,"356,868",2022
31217217,1239636,RULED,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,4,2,"24,412",2022
31217523,1239636,RULED,BRSSZ,22T0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,5,5,"127,049",2022
31217527,1239636,RULED,BRSSZ,22T0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,7,7,"180,46",2022
31218253,1239637,RULED,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,100,50,"1690,126",2022
31219298,1239640,RULED,BRSSZ,45G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,4,2,"65,08",2022
31219299,1239640,RULED,BRSSZ,45G1,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,36,18,"520,661",2022
31219300,1239640,RULED,BRSSZ,45R1,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,74,37,"1222,66",2022
31222881,1239714,RULED,BRSSZ,45G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,6,3,"101,292",2022
31222882,1239714,RULED,BRSSZ,45R1,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,36,18,"606,302",2022
31223769,1239715,RUNVS,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,1,1,"15,8",2022
31223779,1239715,UAODS,BRSSZ,42G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,8,4,"113,85",2022
31223905,1239716,RULED,BRSSZ,45G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,12,6,"188,695",2022
31223906,1239716,RULED,BRSSZ,45G1,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,102,51,"1604,915",2022
31223907,1239716,RULED,BRSSZ,45R1,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,2,1,"32,1",2022
31235176,1240502,RULED,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,3,3,"68,161",2022
31235177,1240502,RULED,BRSSZ,45G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,32,16,"527,56",2022
31235178,1240502,RULED,BRSSZ,45G1,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,4,2,"63,814",2022
31235179,1240502,RULED,BRSSZ,45R1,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,16,8,"269,282",2022
31236733,1240515,RULED,BRSSZ,45G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,10,5,"164,81",2022
31236734,1240515,RULED,BRSSZ,45R1,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,4,2,"65,84",2022
31238649,1240518,RULED,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,5,5,144,2022
31238654,1240518,UAODS,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,1,1,35,2022
31238683,1240518,RULED,BRSSZ,42G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,6,3,"94,068",2022
31238955,1240518,RULED,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,162,81,"2778,492",2022
31238980,1240518,RULED,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,8,4,"122,406",2022
31242471,1240524,RULED,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,3,3,"76,212",2022
31242477,1240524,UAODS,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,1,1,"23,05",2022
31242478,1240524,UAODS,BRSSZ,42G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,2,1,"13,075",2022
31242505,1240524,RULED,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,2,1,"13,162",2022
31242652,1240524,RULED,BRSSZ,22T0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,1,1,"25,7",2022
31242755,1240526,RULED,BRSSZ,42G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,8,4,140,2022
31243158,1240526,RUNVS,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,8,4,"126,075",2022
31245279,1240530,RULED,BRSSZ,22T0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,1,1,"26,325",2022
31245280,1240530,RULED,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,8,4,"87,939",2022
31245775,1240534,RUNVS,BRSSZ,42G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,2,1,35,2022
31246009,1240534,RUNVS,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,2,1,"32,55",2022
31246096,1240534,RUNVS,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,8,4,"131,738",2022
31249069,1240538,RULED,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,1,1,"12,9",2022
31249155,1240538,RULED,BRSSZ,22T0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,3,3,"72,799",2022
31249156,1240538,RULED,BRSSZ,45R0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,26,13,"378,725",2022
31249204,1240539,RUNVS,BRSSZ,22G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,20,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,10,10,350,2022
31249205,1240539,RUNVS,BRSSZ,42G0,Longo Curso Importação,Conteinerizada,Cheio,Longo Curso,S,0.0,0.0,40,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Carga Conteinerizada,Desembarcados,6,3,"76,15",2022
31262589,1241180,RULED,BRSSZ,3104,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"10010,582",2022
31262590,1241180,RULED,BRSSZ,3104,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"6713,096",2022
31262591,1241180,RULED,BRSSZ,3104,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"3403,598",2022
31262592,1241180,RULED,BRSSZ,3104,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"10010,582",2022
31262593,1241180,RULED,BRSSZ,3104,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"10010,582",2022
31262594,1241180,RULED,BRSSZ,3104,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"6006,349",2022
31262595,1241180,RULED,BRSSZ,3104,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"5005,291",2022
31262596,1241180,RULED,BRSSZ,3104,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"2002,116",2022
31262597,1241180,RULED,BRSSZ,3104,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"10010,582",2022
31262598,1241180,RULED,BRSSZ,3104,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"3003,175",2022
31262599,1241180,RULED,BRSSZ,3104,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"10010,582",2022
31262637,1241184,RU006,BRSSZ,3105,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Compartilhado,Granel Sólido,Desembarcados,0,0,"966,6",2022
31262638,1241184,RU006,BRSSZ,3105,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Compartilhado,Granel Sólido,Desembarcados,0,0,"2932,14",2022
31262639,1241184,RU006,BRSSZ,3105,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Compartilhado,Granel Sólido,Desembarcados,0,0,"3015,81",2022
31262640,1241184,RU006,BRSSZ,3105,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Compartilhado,Granel Sólido,Desembarcados,0,0,"992,69",2022
31262641,1241184,RU006,BRSSZ,3105,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Compartilhado,Granel Sólido,Desembarcados,0,0,"3373,11",2022
31262660,1241187,RU006,BRSSZ,3105,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"4570,093",2022
31262661,1241187,RU006,BRSSZ,3105,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"4571,51",2022
31262662,1241187,RU006,BRSSZ,3105,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"7179,557",2022
31262663,1241187,RU006,BRSSZ,3105,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"5485,812",2022
31262664,1241187,RU006,BRSSZ,3105,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"3657,208",2022
31262665,1241187,RU006,BRSSZ,3105,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"6761,264",2022
31262666,1241187,RU006,BRSSZ,3105,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"3334,917",2022
31262667,1241187,RU006,BRSSZ,3105,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"4667,878",2022
31262729,1241196,RU006,BRSSZ,2503,Longo Curso Importação,,,Longo Curso,S,0.0,0.0,,1.0,1,0.0,0,,,Exclusivo,Exclusivo,Exclusivo,Granel Sólido,Desembarcados,0,0,"2004,321",2022
